variant_id,professor_id,variant_name,source,match_confidence
633,1406,Tom Meservy,courses.json,0.9
634,131,Michael Swenson,courses.json,0.9
635,1201,Darron Billeter,courses.json,0.9
636,1306,Ian Wright,courses.json,0.9
637,657,Sherri Guyon,courses.json,0.9
638,1976,Keith Lawrence,courses.json,0.9
639,1051,Jason Kerr,courses.json,0.9
640,379,Trent Leinenbach,courses.json,0.9
641,955,Courtney Bulsiewicz,courses.json,0.9
642,1828,Kimberli Lawson,courses.json,0.9
643,201,John Talbot,courses.json,0.9
644,59,Kristin Matthews,courses.json,0.9
645,370,Christopher Blythe,courses.json,0.9
646,1272,Makayla Steiner,courses.json,0.9
647,563,Brooke Downs,courses.json,0.9
648,1070,Jarron Slater,courses.json,0.9
649,241,Ben Crosby,courses.json,0.9
650,534,Maya Hoeft,courses.json,0.9
651,5436,Kalli Abbott,courses.json,0.9
652,5395,Avery Dall-Hilton,courses.json,0.9
653,893,Mauri Johnson,courses.json,0.9
654,1916,Shamae Budd,courses.json,0.9
655,236,Darlene Young,courses.json,0.9
656,275,Tamara Thomson,courses.json,0.9
657,2249,Kimberly Johnson,courses.json,0.9
658,1213,Tanner Millett,courses.json,0.9
659,761,Katie Irion,courses.json,0.9
660,1287,Brett McInelly,courses.json,0.9
661,1588,Michael Lavers,courses.json,0.9
662,1046,Trent Hickman,courses.json,0.9
663,1049,Cheri Earl,courses.json,0.9
664,653,Gary Fuller,courses.json,0.9
665,381,Paul Westover,courses.json,0.9
666,980,Eric Eliason,courses.json,0.9
667,1515,Dawan Coombs,courses.json,0.9
668,239,Brice Peterson,courses.json,0.9
669,1345,Jarica Watts,courses.json,0.9
670,1333,Peter Leman,courses.json,0.9
671,1298,Jamie Horrocks,courses.json,0.9
672,977,Frank Christianson,courses.json,0.9
673,766,Nicholas Mason,courses.json,0.9
674,950,Shannon Stimpson,courses.json,0.9
675,31,Brian Jackson,courses.json,0.9
676,1727,Catherine Pavia,courses.json,0.9
677,1574,Jill Rudy,courses.json,0.9
678,1756,Edward Cutler,courses.json,0.9
679,1170,Shelli Spotts,courses.json,0.9
680,845,Ally Condie,courses.json,0.9
681,1058,Stephen Tuttle,courses.json,0.9
682,1257,Kristen Chandler,courses.json,0.9
683,2845,Lance Larsen,courses.json,0.9
684,3304,Carol Williams,courses.json,0.9
685,462,Ann Dee Ellis,courses.json,0.9
686,865,David Stock,courses.json,0.9
687,428,Nicole Clawson,courses.json,0.9
688,963,Brandon Sanderson,courses.json,0.9
689,864,Matthew Wickman,courses.json,0.9
690,1067,Aaron Eastley,courses.json,0.9
691,1179,Johnny Allred,courses.json,0.9
692,1555,Rachel Scott,courses.json,0.9
693,767,Jon Balzotti,courses.json,0.9
694,1559,Trina Harding,courses.json,0.9
695,4186,Andrew Roberts,courses.json,0.9
696,974,Tyler Gardner,courses.json,0.9
697,129,Jon Ostenson,courses.json,0.9
698,2125,Patrick Madden,courses.json,0.9
699,1014,Sharon Harris,courses.json,0.9
700,150,Joey Franklin,courses.json,0.9
701,1344,Meridith Reed,courses.json,0.9
702,889,Mary Eyring,courses.json,0.9
703,464,Amber Jensen,courses.json,0.9
704,1244,Brian Roberts,courses.json,0.9
705,522,Corbin Church,courses.json,0.9
706,180,Ben Osguthorpe,courses.json,0.9
707,1751,Kimberly Scoville,courses.json,0.9
708,1583,Jason Christensen,courses.json,0.9
709,2663,Kyle Poulin,courses.json,0.9
710,1148,Nile Hatch,courses.json,0.9
711,1151,Chad Carlos,courses.json,0.9
712,463,Trent Williams,courses.json,0.9
713,1235,Mike Hendron,courses.json,0.9
714,2213,Thomas Peterson,courses.json,0.9
715,5540,Damian Fink,courses.json,0.9
716,5403,Reid Tileston,courses.json,0.9
717,4636,Michael Levinthal,courses.json,0.9
718,269,Gregory Stallings,courses.json,0.9
719,897,Jeff Hardy,courses.json,0.9
720,2170,Tony Brown,courses.json,0.9
721,1370,Rob McFarland,courses.json,0.9
722,402,Gardner Kearsley,courses.json,0.9
723,72,Brian Hill,courses.json,0.9
724,1278,Peter Ward,courses.json,0.9
725,1641,Neil Lundberg,courses.json,0.9
726,191,Patti Freeman,courses.json,0.9
727,1347,Ramon Zabriskie,courses.json,0.9
728,461,Heather Johnson,courses.json,0.9
729,151,Ross Storey,courses.json,0.9
730,824,Camilla Hodge,courses.json,0.9
731,2409,Melissa Trautman,courses.json,0.9
732,925,Jayson Gifford,courses.json,0.9
733,222,Sandra Marks,courses.json,0.9
734,246,Ron Hager,courses.json,0.9
735,1965,Nathan Ormsby,courses.json,0.9
736,1298,Jess Horrocks,courses.json,0.9
737,894,Dan Graham,courses.json,0.9
738,3581,Christine Griffiths,courses.json,0.9
739,382,Aaron Wells,courses.json,0.9
740,1888,Jeff Hurst,courses.json,0.9
741,1305,Minsub Oh,courses.json,0.9
742,1267,Allen Parcell,courses.json,0.9
743,1037,Mandy Christensen,courses.json,0.9
744,281,Dustin Bruening,courses.json,0.9
745,518,Iain Hunter,courses.json,0.9
746,705,Matthew Seeley,courses.json,0.9
747,39,Jake Sorensen,courses.json,0.9
748,202,Bruce Bailey,courses.json,0.9
749,708,Adrienne Henderson,courses.json,0.9
750,30,Brent Feland,courses.json,0.9
751,4811,Brad Nelson,courses.json,0.9
752,706,Ulrike Mitchell,courses.json,0.9
753,2054,Pat Vehrs,courses.json,0.9
754,1276,Luke Johnston,courses.json,0.9
755,3498,Ari Young,courses.json,0.9
756,4628,Shay Richards,courses.json,0.9
757,5045,Joseph Larsen,courses.json,0.9
758,1397,Lance Davidson,courses.json,0.9
759,280,Gary Mack,courses.json,0.9
760,149,Robert Hyldahl,courses.json,0.9
761,1907,Wayne Johnson,courses.json,0.9
762,426,Brett Mortensen,courses.json,0.9
763,303,Aaron Skabelund,courses.json,0.9
764,20,Anna Smith,courses.json,0.9
765,649,Ryan Gabriel,courses.json,0.9
766,1981,Jonathan Sandberg,courses.json,0.9
767,252,Danny Damron,courses.json,0.9
768,2379,Finau Conklin,courses.json,0.9
769,1351,Tanya Harmon,courses.json,0.9
770,245,Andrew Holmes,courses.json,0.9
771,501,Jim Brau,courses.json,0.9
772,835,Mark Johnson,courses.json,0.9
773,249,Jenn Larson,courses.json,0.9
774,1963,Ryan Pratt,courses.json,0.9
775,1017,Tyler Shumway,courses.json,0.9
776,1871,Craig Merrill,courses.json,0.9
777,167,Todd Mitton,courses.json,0.9
778,3079,Brian Boyer,courses.json,0.9
779,1035,Troy Carpenter,courses.json,0.9
780,1009,Taylor Nadauld,courses.json,0.9
781,446,Bronson Argyle,courses.json,0.9
782,1,David Hollan,courses.json,0.9
783,261,Karl Diether,courses.json,0.9
784,219,Rob Martinsen,courses.json,0.9
785,2419,Cherice Montgomery,courses.json,0.9
786,3732,Teresa Bell,courses.json,0.9
787,626,Dustin Hemsath,courses.json,0.9
788,1135,Celine Rose,courses.json,0.9
789,3338,Michael Child,courses.json,0.9
790,5185,Eva Greenwell,courses.json,0.9
791,1903,Beatrice Smith,courses.json,0.9
792,5409,Lexy Thomas,courses.json,0.9
793,1237,Anne-Sophie Taylor,courses.json,0.9
794,1941,Marc Olivier,courses.json,0.9
795,1283,Laurel White,courses.json,0.9
796,2989,Elodie Petelo,courses.json,0.9
797,823,Christopher Flood,courses.json,0.9
798,1544,Jim Law,courses.json,0.9
799,1069,Sara Phenix,courses.json,0.9
800,1232,Joyce Guidi,courses.json,0.9
801,1843,Daryl Lee,courses.json,0.9
802,1110,Trevor Smith,courses.json,0.9
803,1541,Yvon LeBras,courses.json,0.9
804,1586,Robert J. Hudson,courses.json,0.9
805,2926,Corry Cropper,courses.json,0.9
806,566,Daniel Olsen,courses.json,0.9
807,1140,Clark Monson,courses.json,0.9
808,1081,Matt Bekker,courses.json,0.9
809,488,Grayson Morgan,courses.json,0.9
810,600,Samuel Otterstrom,courses.json,0.9
811,612,Chelsea Ackroyd,courses.json,0.9
812,400,Ryan Jensen,courses.json,0.9
813,1373,Sarah Westerberg,courses.json,0.9
814,511,Samuel Nielson,courses.json,0.9
815,1433,Brandon Plewe,courses.json,0.9
816,1543,Ruth Kerry,courses.json,0.9
817,1992,David Simpson,courses.json,0.9
818,2018,Steve Schill,courses.json,0.9
819,4598,Gregory Haws,courses.json,0.9
820,334,Nicole Ortiz,courses.json,0.9
821,1675,Ronald Harris,courses.json,0.9
822,177,Mariah Hoskins,courses.json,0.9
823,157,Randy Skinner,courses.json,0.9
824,257,Landon Burgener,courses.json,0.9
825,4,Keryn Ross,courses.json,0.9
826,1031,Scott Ritter,courses.json,0.9
827,403,Josh LeMonte,courses.json,0.9
828,429,Greg Carling,courses.json,0.9
829,74,Jani Radebaugh,courses.json,0.9
830,102,Brooks Britt,courses.json,0.9
831,5496,John McBride,courses.json,0.9
832,917,Sam Hudson,courses.json,0.9
833,4748,Ellie Nelson,courses.json,0.9
834,3349,Erika Andreasen,courses.json,0.9
835,77,Michelle James,courses.json,0.9
836,1302,Talita Wiener Osman,courses.json,0.9
837,2060,Hans-Wilhelm Kelling,courses.json,0.9
838,1967,Tom Spencer,courses.json,0.9
839,1568,Cindy Brewer,courses.json,0.9
840,2215,Christian Clement,courses.json,0.9
841,1644,Laura Catharine Smith,courses.json,0.9
842,555,Ray Merrill,courses.json,0.9
843,2138,Seth Jeppesen,courses.json,0.9
844,877,Luke Drake,courses.json,0.9
845,485,Bekki Brau,courses.json,0.9
846,73,Simon Greathead,courses.json,0.9
847,732,Brett Hathaway,courses.json,0.9
848,969,Barry Brewer,courses.json,0.9
849,513,Mary Ann McFarland,courses.json,0.9
850,694,Sheree Bench,courses.json,0.9
851,16,Anne Fleming,courses.json,0.9
852,10,Cristie Charles,courses.json,0.9
853,136,Rachel Cope,courses.json,0.9
854,1471,Dan Paul,courses.json,0.9
855,5550,Leone SAAGA,courses.json,0.9
856,5178,Sherami Jara,courses.json,0.9
857,4184,Cameron Scott,courses.json,0.9
858,1415,Donald Parry,courses.json,0.9
859,355,Stephen Ricks,courses.json,0.9
860,1823,David-James Gonzales,courses.json,0.9
861,1647,Leslie Hadfield,courses.json,0.9
862,700,Matthew Mason,courses.json,0.9
863,1419,Daren Ray,courses.json,0.9
864,79,Gary Doxey,courses.json,0.9
865,1477,Cacey Farnsworth,courses.json,0.9
866,1424,Sarah Guerrero,courses.json,0.9
867,595,Jonathan Madison,courses.json,0.9
868,389,Mark Christensen,courses.json,0.9
869,483,Stewart Anderson,courses.json,0.9
870,405,Jeffrey Shumway,courses.json,0.9
871,1289,Kirk Larsen,courses.json,0.9
872,185,Evan Ward,courses.json,0.9
873,473,Spencer McBride,courses.json,0.9
874,395,Mark Choate,courses.json,0.9
875,1036,Jana Greenhalgh,courses.json,0.9
876,175,Liz Snow,courses.json,0.9
877,557,Amy Harris,courses.json,0.9
878,985,Rebecca DeSchweinitz,courses.json,0.9
879,155,Kathy Behling,courses.json,0.9
880,54,Kelli Allen,courses.json,0.9
881,103,Chris Hodson,courses.json,0.9
882,951,Amber Larsen,courses.json,0.9
883,5535,Suzanne Adams,courses.json,0.9
884,1218,David Bolingbroke,courses.json,0.9
885,253,Tyson Reeder,courses.json,0.9
886,1476,Andrew Johns,courses.json,0.9
887,2490,Lincoln Blumell,courses.json,0.9
888,958,Christopher Jones,courses.json,0.9
889,794,Sarah Reed,courses.json,0.9
890,166,Paul Kerry,courses.json,0.9
891,1864,Richard McBride,courses.json,0.9
892,1033,Joseph Stuart,courses.json,0.9
893,350,Grant Madsen,courses.json,0.9
894,1536,Brenden Rensink,courses.json,0.9
895,1724,Alisa Kesler Lund,courses.json,0.9
896,2304,Jenny Pulsipher,courses.json,0.9
897,1944,Jeff Nokes,courses.json,0.9
898,1023,Spencer Fluhman,courses.json,0.9
899,1460,Alisha Redelfs,courses.json,0.9
900,390,Cougar Hall,courses.json,0.9
901,369,Lori Spruance,courses.json,0.9
902,1520,Robbie Chaney,courses.json,0.9
903,480,Jim Johnston,courses.json,0.9
904,1268,Ali Crandall,courses.json,0.9
905,418,Chantel Sloan,courses.json,0.9
906,930,Steve Thygerson,courses.json,0.9
907,206,Jeff Glenn,courses.json,0.9
908,1254,Sam McKnight,courses.json,0.9
909,2108,Ismael Baquerizo Ortega,courses.json,0.9
910,447,John Beard,courses.json,0.9
911,5346,Linnea Fletcher,courses.json,0.9
912,528,Josh West,courses.json,0.9
913,1271,Erik Nelson,courses.json,0.9
914,3432,Tanner Crandall,courses.json,0.9
915,4037,Sarah Hall,courses.json,0.9
916,2343,Brianna Magnusson,courses.json,0.9
917,775,Brian Allen,courses.json,0.9
918,1538,Camille Roundy,courses.json,0.9
919,108,Matthew Froelich,courses.json,0.9
920,115,Len Novilla,courses.json,0.9
921,690,Benjamin Crookston,courses.json,0.9
922,774,Carl Hanson,courses.json,0.9
923,1459,Evan Thacker,courses.json,0.9
924,2017,Michael Barnes,courses.json,0.9
925,680,Vika Filimoeatu,courses.json,0.9
926,2782,Michael D. Jones,courses.json,0.9
927,1149,Derek Hansen,courses.json,0.9
928,954,Eric Dursteler,courses.json,0.9
929,1171,Jason Whiting,courses.json,0.9
930,2487,Laura Jefferies,courses.json,0.9
931,1030,Tracy Maylett,courses.json,0.9
932,1187,Liz Busby,courses.json,0.9
933,1266,Kurt Sandholtz,courses.json,0.9
934,1134,Isaac Smith,courses.json,0.9
935,220,Peter Tennis,courses.json,0.9
936,5530,Jane Day,courses.json,0.9
937,1282,Cody Reeves,courses.json,0.9
938,5191,Xenia Bartos,courses.json,0.9
939,2359,Nieves Knapp,courses.json,0.9
940,1339,Bill Tayler,courses.json,0.9
941,1442,Ryan Stewart,courses.json,0.9
942,268,Greg Anderson,courses.json,0.9
943,1216,Lin Sherman,courses.json,0.9
944,2590,George Handley,courses.json,0.9
945,1946,Ryan Elder,courses.json,0.9
946,491,Gene Ahlborn,courses.json,0.9
947,394,John Bingham,courses.json,0.9
948,373,Mallory Millett,courses.json,0.9
949,441,Shin Tsuchiya,courses.json,0.9
950,550,Spencer James,courses.json,0.9
951,1705,Nathan Priddis,courses.json,0.9
952,2038,Neil Harmon,courses.json,0.9
953,1483,Julie Damron,courses.json,0.9
954,1107,Geoffrey Wright,courses.json,0.9
955,1026,Steve Petersen,courses.json,0.9
956,1422,Taeya Howell,courses.json,0.9
957,722,Daniel Maynes,courses.json,0.9
958,174,Melissa Jones,courses.json,0.9
959,2204,Bradley Geary,courses.json,0.9
960,1324,Chris Rogers,courses.json,0.9
961,1507,Jeff Bednar,courses.json,0.9
962,3344,Stan Benfell,courses.json,0.9
963,2492,Mike Bond,courses.json,0.9
964,336,Earl Brown,courses.json,0.9
965,1059,Jennifer Haraguchi,courses.json,0.9
966,901,Scott Esplin,courses.json,0.9
967,126,Tomas Hidalgo Nava,courses.json,0.9
968,443,Amy Easton-Flake,courses.json,0.9
969,2536,Patricia Baialuna de Andrade,courses.json,0.9
970,17,Chad Hancock,courses.json,0.9
971,1332,Brett MacDonald,courses.json,0.9
972,1231,Scott Sanders,courses.json,0.9
973,3662,Malcolm Miguel Botto,courses.json,0.9
974,1206,Marlene Esplin,courses.json,0.9
975,813,Carl Sederholm,courses.json,0.9
976,5516,Kassie Schreiber,courses.json,0.9
977,758,Kathy Shaw,courses.json,0.9
978,292,Kristy Rimmasch,courses.json,0.9
979,425,Michael Call,courses.json,0.9
980,580,Lauri Haddock,courses.json,0.9
981,470,Doug Cunningham,courses.json,0.9
982,583,Natalie Nielson,courses.json,0.9
983,11,Kathryn Isaak,courses.json,0.9
984,733,Lisa Gunther,courses.json,0.9
985,1127,Jane Hinckley,courses.json,0.9
986,792,Charlotte A Stanford,courses.json,0.9
987,198,Michael Easterling,courses.json,0.9
988,503,Rachael Johnson,courses.json,0.9
989,5287,Katie Stirling,courses.json,0.9
990,1883,Robert Colson,courses.json,0.9
991,498,Joseph Parry,courses.json,0.9
992,2715,Wendy Mulia,courses.json,0.9
993,1484,Peter Chan,courses.json,0.9
994,965,Peter Rich,courses.json,0.9
995,3908,Jason McDonald,courses.json,0.9
996,134,Stephanie Allen Egbert,courses.json,0.9
997,5606,Stephen Yanchar,courses.json,0.9
998,749,Stephanie Sorensen,courses.json,0.9
999,1400,Richard West,courses.json,0.9
1000,1522,Randy Davies,courses.json,0.9
1001,4230,Kelly Murdock,courses.json,0.9
1002,1141,Stacey Hardy,courses.json,0.9
1003,3313,Jeff Batt,courses.json,0.9
1004,469,Martin Villar Barrios,courses.json,0.9
1005,99,Tanner Skousen,courses.json,0.9
1006,1733,Joseph Flake,courses.json,0.9
1007,826,Katy Reese,courses.json,0.9
1008,339,James Gaskin,courses.json,0.9
1009,475,Jacob Steffen,courses.json,0.9
1010,2468,Randy Britsch,courses.json,0.9
1011,185,Ryan Ward,courses.json,0.9
1012,398,Laura Cutler,courses.json,0.9
1013,299,Spencer Hilton,courses.json,0.9
1014,1099,Taylor Wells,courses.json,0.9
1015,1143,Mark Keith,courses.json,0.9
1016,804,Justin Giboney,courses.json,0.9
1017,47,Steve Liddle,courses.json,0.9
1018,1628,Degan Kettles,courses.json,0.9
1019,1111,Dave Wilson,courses.json,0.9
1020,209,Kevin Ball,courses.json,0.9
1021,2342,Drew Brown,courses.json,0.9
1022,1816,John Christiansen,courses.json,0.9
1023,644,Jeff Jenkins,courses.json,0.9
1024,439,Ben Schooley,courses.json,0.9
1025,2276,Alisha Wall,courses.json,0.9
1026,1115,Brandt Redd,courses.json,0.9
1027,984,Albert Tay,courses.json,0.9
1028,1137,Jay Snell,courses.json,0.9
1029,1949,Ryan Cox,courses.json,0.9
1030,2320,Adam Baker,courses.json,0.9
1031,693,Marie Orton,courses.json,0.9
1032,1174,Jeff Peterson,courses.json,0.9
1033,1935,Traci Andreason,courses.json,0.9
1034,2181,Sarah Smith,courses.json,0.9
1035,1669,David Owen,courses.json,0.9
1036,1952,Paul Warnick,courses.json,0.9
1037,507,Keiko Barney,courses.json,0.9
1038,806,Hwasun Lee,courses.json,0.9
1039,664,Jueun Lee,courses.json,0.9
1040,2122,Stacey Christensen,courses.json,0.9
1041,1876,Juno Baik,courses.json,0.9
1042,3256,Clay Parker,courses.json,0.9
1043,2227,Chaleurn Chanthaphuang,courses.json,0.9
1044,3350,Karen Macfarlane,courses.json,0.9
1045,2420,Thomas Lee,courses.json,0.9
1046,2101,Brook Gotberg,courses.json,0.9
1047,973,Dayle Elieson,courses.json,0.9
1048,2404,Lucy Williams,courses.json,0.9
1049,4549,Shannon Grandy,courses.json,0.9
1050,1178,Mariah Jackson,courses.json,0.9
1051,3804,David Halverson,courses.json,0.9
1052,5362,John Fee,courses.json,0.9
1053,2650,Cree Jones,courses.json,0.9
1054,424,Charity Wyatt,courses.json,0.9
1055,2077,Zachary Zundel,courses.json,0.9
1056,2500,Stephen Kelson,courses.json,0.9
1057,2351,Catherine Bramble,courses.json,0.9
1058,4819,Kif Augustine-Adams,courses.json,0.9
1059,5542,Spencer Phillips,courses.json,0.9
1060,5609,Curtis Anderson,courses.json,0.9
1061,1369,Eric Jensen,courses.json,0.9
1062,2563,Carolina Nunez,courses.json,0.9
1063,2116,Jeffrey Walker,courses.json,0.9
1064,3721,Lee McCullough,courses.json,0.9
1065,5547,Carl Hernandez,courses.json,0.9
1066,894,Athelia Graham,courses.json,0.9
1067,5032,Todd Weiler,courses.json,0.9
1068,1926,GaeLynn Smith,courses.json,0.9
1069,1479,Mark Clawson,courses.json,0.9
1070,586,Gordon Smith,courses.json,0.9
1071,4592,Stephanie Bair,courses.json,0.9
1072,473,Sean McBride,courses.json,0.9
1073,1817,Loreen Flinders,courses.json,0.9
1074,5307,Monica Eastman,courses.json,0.9
1075,2066,Julianne Grose,courses.json,0.9
1076,840,Heather Sturman,courses.json,0.9
1077,2247,Dirk Elzinga,courses.json,0.9
1078,1853,Jeffrey Green,courses.json,0.9
1079,1474,Dallin Oaks,courses.json,0.9
1080,3255,Dan Dewey,courses.json,0.9
1081,1949,Troy Cox,courses.json,0.9
1082,1792,Valene Middleton,courses.json,0.9
1083,7,Kate Patterson,courses.json,0.9
1084,193,Michael Atkinson,courses.json,0.9
1085,174,Melissa Stone,courses.json,0.9
1086,526,Heidi Dixon,courses.json,0.9
1087,1080,Andy Spackman,courses.json,0.9
1088,982,Liz Dixon,courses.json,0.9
1089,1716,Brett Caywood,courses.json,0.9
1090,317,Marianna Richardson,courses.json,0.9
1091,5538,Michael Murff,courses.json,0.9
1092,933,Adam Olsen,courses.json,0.9
1093,704,Rick Murdock,courses.json,0.9
1094,169,Kristin McQuivey,courses.json,0.9
1095,604,Arkin Hill,courses.json,0.9
1096,609,Kacy Faulconer,courses.json,0.9
1097,1573,Rhonda Sandberg,courses.json,0.9
1098,5181,Abigail Tanner,courses.json,0.9
1099,437,Megan Hodgman,courses.json,0.9
1100,594,Kenyon Platt,courses.json,0.9
1101,204,Karen Oliverson,courses.json,0.9
1102,94,Becky Paulsen,courses.json,0.9
1103,832,Tara Lewis,courses.json,0.9
1104,64,Tenille Cannon,courses.json,0.9
1105,2049,Sarah Nielsen,courses.json,0.9
1106,4586,Timothy Dolbin,courses.json,0.9
1107,404,Michael Dorff,courses.json,0.9
1108,163,Darrin Doud,courses.json,0.9
1109,585,Amy Tanner,courses.json,0.9
1110,158,Robert Snellman,courses.json,0.9
1111,248,Steven Jones,courses.json,0.9
1112,121,Erin Martin,courses.json,0.9
1113,463,Steve Williams,courses.json,0.9
1114,41,C.J. Bott,courses.json,0.9
1115,681,Blake Barker,courses.json,0.9
1116,401,Mary Ellen Rosen,courses.json,0.9
1117,2238,Stephen Humphries,courses.json,0.9
1118,1548,Kevin Miller,courses.json,0.9
1119,3940,Shane McQuarrie,courses.json,0.9
1120,1467,Mark Hughes,courses.json,0.9
1121,907,Paul Jenkins,courses.json,0.9
1122,5394,Stephen McKean,courses.json,0.9
1123,559,Kyle Pratt,courses.json,0.9
1124,133,Steven McKay,courses.json,0.9
1125,93,Vladimir Soloviev,courses.json,0.9
1126,1047,Denise Halverson,courses.json,0.9
1127,1325,Greg Conner,courses.json,0.9
1128,120,Curt Kent,courses.json,0.9
1129,1077,Davi Dos Anjos Obata,courses.json,0.9
1130,1481,Eric Swenson,courses.json,0.9
1131,397,Megan Dixon,courses.json,0.9
1132,365,Ben Webb,courses.json,0.9
1133,560,Alex Lee,courses.json,0.9
1134,1691,Lennard Bakker,courses.json,0.9
1135,777,John Dallon,courses.json,0.9
1136,5526,Nick Andersen,courses.json,0.9
1137,906,Mark Kempton,courses.json,0.9
1138,1501,Mark Allen,courses.json,0.9
1139,2096,Heidi Jarvis,courses.json,0.9
1140,637,Chris Grant,courses.json,0.9
1141,1718,Jared Whitehead,courses.json,0.9
1142,523,Tyler Jarvis,courses.json,0.9
1143,325,Emily Evans,courses.json,0.9
1144,1403,Pace Nielsen,courses.json,0.9
1145,472,Lee Daniels,courses.json,0.9
1146,5359,John Howell,courses.json,0.9
1147,1212,Matt Madden,courses.json,0.9
1148,1188,Timothy Gubler,courses.json,0.9
1149,1060,Lena Lizunova,courses.json,0.9
1150,3083,Christine Roundy,courses.json,0.9
1151,1242,John Gardner,courses.json,0.9
1152,1382,Gary Williams,courses.json,0.9
1153,2171,Johny Wudel,courses.json,0.9
1154,3514,Shannon Ellsworth,courses.json,0.9
1155,2841,Paul Godfrey,courses.json,0.9
1156,2064,Robert Christensen,courses.json,0.9
1157,1177,Aaron Miller,courses.json,0.9
1158,1412,Steven Fox,courses.json,0.9
1159,1528,Nicholas Ward,courses.json,0.9
1160,2722,Jason Alleger,courses.json,0.9
1161,5232,David Hall,courses.json,0.9
1162,2681,Korianne Johnson,courses.json,0.9
1163,2277,Eric Hansen,courses.json,0.9
1164,3967,Stephanie Breinholt,courses.json,0.9
1165,144,Anton Bowden,courses.json,0.9
1166,725,Jeff Hill,courses.json,0.9
1167,879,Eric Homer,courses.json,0.9
1168,1301,Mark Colton,courses.json,0.9
1169,384,Brad Adams,courses.json,0.9
1170,1767,Brad Whitby,courses.json,0.9
1171,3773,Sterling Baird,courses.json,0.9
1172,2601,Oliver Johnson,courses.json,0.9
1173,853,Myles Christensen,courses.json,0.9
1174,431,Chris Mattson,courses.json,0.9
1175,852,Steven Charles,courses.json,0.9
1176,208,Nathan Speirs,courses.json,0.9
1177,1191,Julie Crockett,courses.json,0.9
1178,2124,Matt Jones,courses.json,0.9
1179,1358,Christopher Dillon,courses.json,0.9
1180,1685,Benjamin Terry,courses.json,0.9
1181,3669,Tim McLain,courses.json,0.9
1182,4284,Nathan Usevitch,courses.json,0.9
1183,2256,Troy Munro,courses.json,0.9
1184,479,Hongjuan Ran,courses.json,0.9
1185,141,Jonathan Blotter,courses.json,0.9
1186,1464,Todd Nelson,courses.json,0.9
1187,5289,Jason Porter,courses.json,0.9
1188,474,Steve Gorrell,courses.json,0.9
1189,1766,David Fullwood,courses.json,0.9
1190,1434,Douglas Cook,courses.json,0.9
1191,2552,Brian Iverson,courses.json,0.9
1192,1850,Brian Jensen,courses.json,0.9
1193,2381,Dale Tree,courses.json,0.9
1194,1431,Nathan Crane,courses.json,0.9
1195,3215,Andrew Ning,courses.json,0.9
1196,4699,Larry Howell,courses.json,0.9
1197,1666,Matt Allen,courses.json,0.9
1198,377,Brian Anderson,courses.json,0.9
1199,4877,Jacquie Carter,courses.json,0.9
1200,5081,Joshua Gubler,courses.json,0.9
1201,5323,Aubrey Houck,courses.json,0.9
1202,888,Eric McKell,courses.json,0.9
1203,911,Philippe Passeraub,courses.json,0.9
1204,393,Tracy Nelson,courses.json,0.9
1205,1523,Yuri Hovanski,courses.json,0.9
1206,5216,Quentin Allen,courses.json,0.9
1207,2615,John Lee,courses.json,0.9
1208,2614,Michael Miles,courses.json,0.9
1209,1923,Jocelyn Wikle,courses.json,0.9
1210,2923,Erin Holmes,courses.json,0.9
1211,829,Peter Reschke,courses.json,0.9
1212,1572,Ashley Larsen,courses.json,0.9
1213,1163,Loren Marks,courses.json,0.9
1214,1142,Ashley Fraser,courses.json,0.9
1215,18,Sarah Coyne,courses.json,0.9
1216,298,Alex Jensen,courses.json,0.9
1217,2283,Shayne Anderson,courses.json,0.9
1218,3113,Roy Bean,courses.json,0.9
1219,358,Lauren Barnes,courses.json,0.9
1220,1783,Lee Johnson,courses.json,0.9
1221,1131,Angela Bradford,courses.json,0.9
1222,543,Jeff Jackson,courses.json,0.9
1223,1554,Travis Bailey,courses.json,0.9
1224,924,Eric DeRosia,courses.json,0.9
1225,1061,Scott Rackham,courses.json,0.9
1226,182,Steven Wiest,courses.json,0.9
1227,1139,Cameron Bale,courses.json,0.9
1228,1022,BJ Allen,courses.json,0.9
1229,1203,Jeff Larson,courses.json,0.9
1230,283,Greg Zippi,courses.json,0.9
1231,1605,Bruce Rowe,courses.json,0.9
1232,561,Mary Davis,courses.json,0.9
1233,622,Kim O'Neill,courses.json,0.9
1234,655,Don Breakwell,courses.json,0.9
1235,25,Brett Pickett,courses.json,0.9
1236,453,Richard Robison,courses.json,0.9
1237,232,Eric Wilson,courses.json,0.9
1238,338,R Paul Evans,courses.json,0.9
1239,848,Jeffery Tessem,courses.json,0.9
1240,294,Sandra Hope,courses.json,0.9
1241,14,Brian Poole,courses.json,0.9
1242,1281,Staci Avery,courses.json,0.9
1243,268,Greg Nelson,courses.json,0.9
1244,147,Steve Johnson,courses.json,0.9
1245,881,David Eddington,courses.json,0.9
1246,2481,Joel Griffitts,courses.json,0.9
1247,3041,Scott Weber,courses.json,0.9
1248,5163,Jeffrey Schachterle,courses.json,0.9
1249,640,Ryan Cordner,courses.json,0.9
1250,1465,Brad Berges,courses.json,0.9
1251,89,David Erickson,courses.json,0.9
1252,2061,Eva Witesman,courses.json,0.9
1253,5099,David Matkin,courses.json,0.9
1254,2199,Dan Heist,courses.json,0.9
1255,1980,Chris Silvia,courses.json,0.9
